"","package_name","function_name"
"7931","igraph","canonical.permutation"
"7932","igraph","centralization.betweenness"
"7933","igraph","centralization.betweenness.tmax"
"7934","igraph","centralization.closeness"
"7935","igraph","centralization.closeness.tmax"
"7936","igraph","centralization.degree"
"7937","igraph","centralization.degree.tmax"
"7938","igraph","centralization.evcent"
"7939","igraph","centralization.evcent.tmax"
"7940","igraph","centralize.scores"
"7941","igraph","cited.type.game"
"7942","igraph","citing.cited.type.game"
"7943","igraph","clique.number"
"7944","igraph","cliques"
"7945","igraph","closeness"
"7946","igraph","closeness.estimate"
"7947","igraph","cluster.distribution"
"7948","igraph","clusters"
"7949","igraph","cocitation"
"7950","igraph","code.length"
"7951","igraph","cohesion"
"7952","igraph","cohesive.blocks"
"7953","igraph","communities"
"7954","igraph","community.le.to.membership"
"7955","igraph","community.to.membership"
"7956","igraph","compare"
"7957","igraph","compare.communities"
"7958","igraph","connect.neighborhood"
"7959","igraph","constraint"
"7960","igraph","contract.vertices"
"7961","igraph","convex.hull"
"7962","igraph","count.multiple"
"7963","igraph","crossing"
"7964","igraph","cutat"
"7965","igraph","decompose.graph"
"7966","igraph","degree"
"7967","igraph","degree.distribution"
"7968","igraph","degree.sequence.game"
"7969","igraph","delete.edges"
"7970","igraph","delete.vertices"
"7971","igraph","dendPlot"
"7972","igraph","diameter"
"7973","igraph","dominator.tree"
"7974","igraph","%du%"
"7975","igraph","dyad.census"
"7976","igraph","E"
"7977","igraph","E<-"
"7978","igraph","eccentricity"
"7979","igraph","ecount"
"7980","igraph","edge"
"7981","igraph","edge.attributes"
"7982","igraph","edge.attributes<-"
"7983","igraph","edge.betweenness"
"7984","igraph","edge.betweenness.community"
"7985","igraph","edge.betweenness.community.merges"
"7986","igraph","edge.betweenness.estimate"
"7987","igraph","edge.connectivity"
"7988","igraph","edge.disjoint.paths"
"7989","igraph","edges"
"7990","igraph","erdos.renyi.game"
"7991","igraph","establishment.game"
"7992","igraph","evcent"
"7993","igraph","evolver.d"
"7994","igraph","exportPajek"
"7995","igraph","farthest.nodes"
"7996","igraph","fastgreedy.community"
"7997","igraph","forest.fire.game"
"7998","igraph","get.adjacency"
"7999","igraph","get.adjedgelist"
"8000","igraph","get.adjlist"
"8001","igraph","get.all.shortest.paths"
"8002","igraph","get.data.frame"
"8003","igraph","get.diameter"
"8004","igraph","get.edge"
"8005","igraph","get.edge.attribute"
"8006","igraph","get.edge.ids"
"8007","igraph","get.edgelist"
"8008","igraph","get.edges"
"8009","igraph","get.graph.attribute"
"8010","igraph","getIgraphOpt"
"8011","igraph","get.incidence"
"8012","igraph","get.shortest.paths"
"8013","igraph","get.stochastic"
"8014","igraph","get.vertex.attribute"
"8015","igraph","girth"
"8016","igraph","graph"
"8017","igraph","graph.adhesion"
"8018","igraph","graph.adjacency"
"8019","igraph","graph.adjlist"
"8020","igraph","graph.atlas"
"8021","igraph","graph.attributes"
"8022","igraph","graph.attributes<-"
"8023","igraph","graph.automorphisms"
"8024","igraph","graph.bfs"
"8025","igraph","graph.bipartite"
"8026","igraph","graph.cohesion"
"8027","igraph","graph.complementer"
"8028","igraph","graph.compose"
"8029","igraph","graph.coreness"
"8030","igraph","graph.count.isomorphisms.vf2"
"8031","igraph","graph.count.subisomorphisms.vf2"
"8032","igraph","graph.data.frame"
"8033","igraph","graph.de.bruijn"
"8034","igraph","graph.density"
"8035","igraph","graph.dfs"
"8036","igraph","graph.difference"
"8037","igraph","graph.disjoint.union"
"8038","igraph","graph.diversity"
"8039","igraph","graph.edgelist"
"8040","igraph","graph.eigen"
"8041","igraph","graph.empty"
"8042","igraph","graph.extended.chordal.ring"
"8043","igraph","graph.famous"
"8044","igraph","graph.formula"
"8045","igraph","graph.full"
"8046","igraph","graph.full.bipartite"
"8047","igraph","graph.full.citation"
"8048","igraph","graph.get.isomorphisms.vf2"
"8049","igraph","graph.get.subisomorphisms.vf2"
"8050","igraph","graph.graphdb"
"8051","igraph","graph.incidence"
"8052","igraph","graph.intersection"
"8053","igraph","graph.isoclass"
"8054","igraph","graph.isoclass.subgraph"
"8055","igraph","graph.isocreate"
"8056","igraph","graph.isomorphic"
"8057","igraph","graph.isomorphic.34"
"8058","igraph","graph.isomorphic.bliss"
"8059","igraph","graph.isomorphic.vf2"
"8060","igraph","graph.kautz"
"8061","igraph","graph.knn"
"8062","igraph","graph.laplacian"
"8063","igraph","graph.lattice"
"8064","igraph","graph.lcf"
"8065","igraph","graphlets"
"8066","igraph","graphlets.candidate.basis"
"8067","igraph","graphlets.project"
"8068","igraph","graph.maxflow"
"8069","igraph","graph.mincut"
"8070","igraph","graph.motifs"
"8071","igraph","graph.motifs.est"
"8072","igraph","graph.motifs.no"
"8073","igraph","graph.neighborhood"
"8074","igraph","graph.ring"
"8075","igraph","graph.star"
"8076","igraph","graph.strength"
"8077","igraph","graph.subisomorphic.lad"
"8078","igraph","graph.subisomorphic.vf2"
"8079","igraph","graph.tree"
"8080","igraph","graph.union"
"8081","igraph","grg.game"
"8082","igraph","growing.random.game"
"8083","igraph","has.multiple"
"8084","igraph","hierarchy"
"8085","igraph","hrg.consensus"
"8086","igraph","hrg.create"
"8087","igraph","hrg.dendrogram"
"8088","igraph","hrg.fit"
"8089","igraph","hrg.game"
"8090","igraph","hrg.predict"
"8091","igraph","hub.score"
"8092","igraph","-.igraph"
"8093","igraph","[<-.igraph"
"8094","igraph","[.igraph"
"8095","igraph","[[.igraph"
"8096","igraph","+.igraph"
"8097","igraph","igraph.console"
"8098","igraph","igraphdemo"
"8099","igraph","[<-.igraph.es"
"8100","igraph","[.igraph.es"
"8101","igraph","[[<-.igraph.es"
"8102","igraph","[[.igraph.es"
"8103","igraph","$<-.igraph.es"
"8104","igraph","$.igraph.es"
"8105","igraph","igraph.from.graphNEL"
"8106","igraph","igraph.options"
"8107","igraph","igraph.par"
"8108","igraph","igraph.sample"
"8109","igraph","igraph.shape.noclip"
"8110","igraph","igraph.shape.noplot"
"8111","igraph","igraphtest"
"8112","igraph","igraph.to.graphNEL"
"8113","igraph","igraph.version"
"8114","igraph","[<-.igraph.vs"
"8115","igraph","[.igraph.vs"
"8116","igraph","[[<-.igraph.vs"
"8117","igraph","[[.igraph.vs"
"8118","igraph","$<-.igraph.vs"
"8119","igraph","$.igraph.vs"
"8120","igraph","incident"
"8121","igraph","independence.number"
"8122","igraph","independent.vertex.sets"
"8123","igraph","induced.subgraph"
"8124","igraph","infomap.community"
"8125","igraph","interconnected.islands.game"
"8126","igraph","is.bipartite"
"8127","igraph","is.chordal"
"8128","igraph","is.connected"
"8129","igraph","is.dag"
"8130","igraph","is.degree.sequence"
"8131","igraph","is.directed"
"8132","igraph","is.graphical.degree.sequence"
"8133","igraph","is.hierarchical"
"8134","igraph","is.igraph"
"8135","igraph","is.loop"
"8136","igraph","is.matching"
"8137","igraph","is.maximal.matching"
"8138","igraph","is.minimal.separator"
"8139","igraph","is.multiple"
"8140","igraph","is.mutual"
"8141","igraph","is.named"
"8142","igraph","is.separator"
"8143","igraph","is.simple"
"8144","igraph","is.weighted"
"8145","igraph","k.regular.game"
"8146","igraph","label.propagation.community"
"8147","igraph","largest.cliques"
"8148","igraph","largest.independent.vertex.sets"
"8149","igraph","lastcit.game"
"8150","igraph","layout.auto"
"8151","igraph","layout.bipartite"
"8152","igraph","layout.circle"
"8153","igraph","layout.drl"
"8154","igraph","layout.fruchterman.reingold"
"8155","igraph","layout.fruchterman.reingold.grid"
"8156","igraph","layout.graphopt"
"8157","igraph","layout.grid"
"8158","igraph","layout.grid.3d"
"8159","igraph","layout.kamada.kawai"
"8160","igraph","layout.lgl"
"8161","igraph","layout.mds"
"8162","igraph","layout.merge"
"8163","igraph","layout.norm"
"8164","igraph","layout.random"
"8165","igraph","layout.reingold.tilford"
"8166","igraph","layout.sphere"
"8167","igraph","layout.spring"
"8168","igraph","layout.star"
"8169","igraph","layout.sugiyama"
"8170","igraph","layout.svd"
"8171","igraph","leading.eigenvector.community"
"8172","igraph","line.graph"
"8173","igraph","list.edge.attributes"
"8174","igraph","list.graph.attributes"
"8175","igraph","list.vertex.attributes"
"8176","igraph","%m%"
"8177","igraph","maxcohesion"
"8178","igraph","maximal.cliques"
"8179","igraph","maximal.cliques.count"
"8180","igraph","maximal.independent.vertex.sets"
"8181","igraph","maximum.bipartite.matching"
"8182","igraph","maximum.cardinality.search"
"8183","igraph","membership"
"8184","igraph","merges"
"8185","igraph","minimal.st.separators"
"8186","igraph","minimum.size.separators"
"8187","igraph","minimum.spanning.tree"
"8188","igraph","mod.matrix"
"8189","igraph","modularity"
"8190","igraph","multilevel.community"
"8191","igraph","neighborhood"
"8192","igraph","neighborhood.size"
"8193","igraph","neighbors"
"8194","igraph","nexus.get"
"8195","igraph","nexus.info"
"8196","igraph","nexus.list"
"8197","igraph","nexus.search"
"8198","igraph","no.clusters"
"8199","igraph","optimal.community"
"8200","igraph","page.rank"
"8201","igraph","page.rank.old"
"8202","igraph","parent"
"8203","igraph","path"
"8204","igraph","path.length.hist"
"8205","igraph","permute.vertices"
"8206","igraph","piecewise.layout"
"8207","igraph","plot.communities"
"8208","igraph","plotHierarchy"
"8209","igraph","plot.igraph"
"8210","igraph","plot.sir"
"8211","igraph","power.law.fit"
"8212","igraph","preference.game"
"8213","igraph","print.igraph"
"8214","igraph","print.igraph.es"
"8215","igraph","print.igraph.vs"
"8216","igraph","radius"
"8217","igraph","random.graph.game"
"8218","igraph","read.graph"
"8219","igraph","reciprocity"
"8220","igraph","remove.edge.attribute"
"8221","igraph","remove.graph.attribute"
"8222","igraph","remove.vertex.attribute"
"8223","igraph","revolver.ad"
"8224","igraph","revolver.ade"
"8225","igraph","revolver.adi"
"8226","igraph","revolver.air"
"8227","igraph","revolver.ar"
"8228","igraph","revolver.d"
"8229","igraph","revolver.d.d"
"8230","igraph","revolver.de"
"8231","igraph","revolver.di"
"8232","igraph","revolver.dl"
"8233","igraph","revolver.e"
"8234","igraph","revolver.el"
"8235","igraph","revolver.error.ad"
"8236","igraph","revolver.error.ade"
"8237","igraph","revolver.error.adi"
"8238","igraph","revolver.error.air"
"8239","igraph","revolver.error.ar"
"8240","igraph","revolver.error.d"
"8241","igraph","revolver.error.de"
"8242","igraph","revolver.error.di"
"8243","igraph","revolver.error.dl"
"8244","igraph","revolver.error.e"
"8245","igraph","revolver.error.el"
"8246","igraph","revolver.error.il"
"8247","igraph","revolver.error.ir"
"8248","igraph","revolver.error.l"
"8249","igraph","revolver.error.r"
"8250","igraph","revolver.il"
"8251","igraph","revolver.ir"
"8252","igraph","revolver.l"
"8253","igraph","revolver.ml.ad"
"8254","igraph","revolver.ml.AD.alpha.a.beta"
"8255","igraph","revolver.ml.AD.dpareto"
"8256","igraph","revolver.ml.AD.dpareto.eval"
"8257","igraph","revolver.ml.ade"
"8258","igraph","revolver.ml.ADE.alpha.a.beta"
"8259","igraph","revolver.ml.ADE.dpareto"
"8260","igraph","revolver.ml.ADE.dpareto.eval"
"8261","igraph","revolver.ml.ADE.dpareto.evalf"
"8262","igraph","revolver.ml.d"
"8263","igraph","revolver.ml.D.alpha"
"8264","igraph","revolver.ml.D.alpha.a"
"8265","igraph","revolver.ml.de"
"8266","igraph","revolver.ml.DE.alpha.a"
"8267","igraph","revolver.ml.df"
"8268","igraph","revolver.ml.f"
"8269","igraph","revolver.ml.l"
"8270","igraph","revolver.p.p"
"8271","igraph","revolver.probs.ad"
"8272","igraph","revolver.probs.ade"
"8273","igraph","revolver.probs.ADE.dpareto"
"8274","igraph","revolver.probs.d"
"8275","igraph","revolver.probs.de"
"8276","igraph","revolver.r"
"8277","igraph","rewire"
"8278","igraph","rewire.edges"
"8279","igraph","rglplot"
"8280","igraph","rglplot.igraph"
"8281","igraph","running.mean"
"8282","igraph","%s%"
"8283","igraph","sbm.game"
"8284","igraph","scg"
"8285","igraph","scgGrouping"
"8286","igraph","scgNormEps"
"8287","igraph","scgSemiProjectors"
"8288","igraph","set.edge.attribute"
"8289","igraph","set.graph.attribute"
"8290","igraph","set.vertex.attribute"
"8291","igraph","shortest.paths"
"8292","igraph","showtrace"
"8293","igraph","similarity.dice"
"8294","igraph","similarity.invlogweighted"
"8295","igraph","similarity.jaccard"
"8296","igraph","simplify"
"8297","igraph","sir"
"8298","igraph","sizes"
"8299","igraph","spinglass.community"
"8300","igraph","srand"
"8301","igraph","static.fitness.game"
"8302","igraph","static.power.law.game"
"8303","igraph","stCuts"
"8304","igraph","stMincuts"
"8305","igraph","str.igraph"
"8306","igraph","subcomponent"
"8307","igraph","subgraph"
"8308","igraph","subgraph.centrality"
"8309","igraph","subgraph.edges"
"8310","igraph","summary.igraph"
"8311","igraph","time_bins"
"8312","igraph","tkigraph"
"8313","igraph","tkplot"
"8314","igraph","tkplot.canvas"
"8315","igraph","tkplot.center"
"8316","igraph","tkplot.close"
"8317","igraph","tkplot.export.postscript"
"8318","igraph","tkplot.fit.to.screen"
"8319","igraph","tkplot.getcoords"
"8320","igraph","tkplot.off"
"8321","igraph","tkplot.reshape"
"8322","igraph","tkplot.rotate"
"8323","igraph","tkplot.setcoords"
"8324","igraph","topological.sort"
"8325","igraph","transitivity"
"8326","igraph","triad.census"
"8327","igraph","%u%"
"8328","igraph","unfold.tree"
"8329","igraph","V"
"8330","igraph","V<-"
"8331","igraph","vcount"
"8332","igraph","vertex"
"8333","igraph","vertex.attributes"
"8334","igraph","vertex.attributes<-"
"8335","igraph","vertex.connectivity"
"8336","igraph","vertex.disjoint.paths"
"8337","igraph","vertex.shapes"
"8338","igraph","vertices"
"8339","igraph","walktrap.community"
"8340","igraph","watts.strogatz.game"
"8341","igraph","write.graph"
"8342","jsonlite","fromJSON"
"8343","jsonlite","minify"
"8344","jsonlite","prettify"
"8345","jsonlite","rbind.pages"
"8346","jsonlite","serializeJSON"
"8347","jsonlite","toJSON"
"8348","jsonlite","toMongo"
"8349","jsonlite","unbox"
"8350","jsonlite","unserializeJSON"
"8351","jsonlite","validate"
"8352","jsonlite","View"
"8353","Kendall","Kendall"
"8354","Kendall","MannKendall"
"8355","Kendall","SeasonalMannKendall"
"8356","knitr","all_labels"
"8357","knitr","asis_output"
"8358","knitr","clean_cache"
"8359","knitr","current_input"
"8360","knitr","dep_auto"
"8361","knitr","dep_prev"
"8362","knitr","eclipse_theme"
"8363","knitr","engine_output"
"8364","knitr","fig_chunk"
"8365","knitr","fig_path"
"8366","knitr","hook_ffmpeg_html"
"8367","knitr","hook_movecode"
"8368","knitr","hook_optipng"
"8369","knitr","hook_pdfcrop"
"8370","knitr","hook_plot_asciidoc"
"8371","knitr","hook_plot_custom"
"8372","knitr","hook_plot_html"
"8373","knitr","hook_plot_md"
"8374","knitr","hook_plot_rst"
"8375","knitr","hook_plot_tex"
"8376","knitr","hook_plot_textile"
"8377","knitr","hook_purl"
"8378","knitr","hook_r2swf"
"8379","knitr","hook_scianimator"
"8380","knitr","image_uri"
"8381","knitr","imgur_upload"
"8382","knitr","inline_expr"
"8383","knitr","kable"
"8384","knitr","knit"
"8385","knitr","knit2html"
"8386","knitr","knit2pdf"
"8387","knitr","knit2wp"
"8388","knitr","knit_child"
"8389","knitr","knit_exit"
"8390","knitr","knit_expand"
"8391","knitr","knit_filter"
"8392","knitr","knit_global"
"8393","knitr","knit_meta"
"8394","knitr","knit_params"
"8395","knitr","knit_params_yaml"
"8396","knitr","knit_print"
"8397","knitr","knit_rd"
"8398","knitr","knit_rd_all"
"8399","knitr","load_cache"
"8400","knitr","normal_print"
"8401","knitr","pandoc"
"8402","knitr","pat_asciidoc"
"8403","knitr","pat_brew"
"8404","knitr","pat_html"
"8405","knitr","pat_md"
"8406","knitr","pat_rnw"
"8407","knitr","pat_rst"
"8408","knitr","pat_tex"
"8409","knitr","pat_textile"
"8410","knitr","plot_crop"
"8411","knitr","purl"
"8412","knitr","read_chunk"
"8413","knitr","read_demo"
"8414","knitr","read_rforge"
"8415","knitr","render_asciidoc"
"8416","knitr","render_html"
"8417","knitr","render_jekyll"
"8418","knitr","render_latex"
"8419","knitr","render_listings"
"8420","knitr","render_markdown"
"8421","knitr","render_rst"
"8422","knitr","render_sweave"
"8423","knitr","render_textile"
"8424","knitr","rocco"
"8425","knitr","rst2pdf"
"8426","knitr","set_alias"
"8427","knitr","set_header"
"8428","knitr","set_parent"
"8429","knitr","spin"
"8430","knitr","spin_child"
"8431","knitr","stitch"
"8432","knitr","stitch_rhtml"
"8433","knitr","stitch_rmd"
"8434","knitr","Sweave2knitr"
"8435","knitr","wrap_rmd"
"8436","knitr","write_bib"
"8437","labeling","extended"
"8438","labeling","extended.figures"
"8439","labeling","gnuplot"
"8440","labeling","heckbert"
"8441","labeling","matplotlib"
"8442","labeling","nelder"
"8443","labeling","rpretty"
"8444","labeling","sparks"
"8445","labeling","thayer"
"8446","labeling","wilkinson"
"8447","leaps","leaps"
"8448","leaps","regsubsets"
"8449","lmtest","bgtest"
"8450","lmtest","bptest"
"8451","lmtest","coeftest"
"8452","lmtest","coeftest.default"
"8453","lmtest","coxtest"
"8454","lmtest","dwtest"
"8455","lmtest","encomptest"
"8456","lmtest","gqtest"
"8457","lmtest","grangertest"
"8458","lmtest","grangertest.default"
"8459","lmtest","harvtest"
"8460","lmtest","hmctest"
"8461","lmtest","jtest"
"8462","lmtest","lrtest"
"8463","lmtest","lrtest.default"
"8464","lmtest","petest"
"8465","lmtest","raintest"
"8466","lmtest","reset"
"8467","lmtest","resettest"
"8468","lmtest","waldtest"
"8469","lmtest","waldtest.default"
"8470","LoopAnalyst","cem.corr"
"8471","LoopAnalyst","enumerate.loops"
"8472","LoopAnalyst","enumerate.paths"
"8473","LoopAnalyst","feedback"
"8474","LoopAnalyst","graph.cem"
"8475","LoopAnalyst","graph.cm"
"8476","LoopAnalyst","make.adjoint"
"8477","LoopAnalyst","make.cem"
"8478","LoopAnalyst","make.clem"
"8479","LoopAnalyst","make.cm"
"8480","LoopAnalyst","make.T"
"8481","LoopAnalyst","make.wfm"
"8482","LoopAnalyst","out.cm"
"8483","LoopAnalyst","save.cm"
"8484","LoopAnalyst","validate.cem"
"8485","LoopAnalyst","validate.cm"
"8486","LoopAnalyst","weighted.predictions"
"8487","maps","area.map"
"8488","maps","identify.map"
"8489","maps","map"
